x,y,z,yaw,velocity,change_flag
766.0122,-5106.3964,0.0000,-2.6478,6.3428,0
765.1062,-5106.8366,0.0000,-2.7497,6.7819,0
764.1323,-5107.2100,0.0000,-2.7869,7.8939,0
762.7825,-5107.7150,0.0000,-2.7853,9.5333,0
761.8087,-5108.0773,0.0000,-2.7853,10.4720,0
760.8349,-5108.4173,0.0000,-2.7941,11.5526,0
759.8696,-5108.7685,0.0000,-2.8041,12.5368,0
758.8874,-5109.0975,0.0000,-2.8114,13.2721,0
757.2902,-5109.6237,0.0000,-2.8210,14.4179,0
756.2567,-5109.9635,0.0000,-2.8248,15.0468,0
755.2147,-5110.2922,0.0000,-2.8269,15.7488,0
754.1813,-5110.6209,0.0000,-2.8287,16.3292,0
753.1991,-5110.9277,0.0000,-2.8289,16.8295,0
752.2340,-5111.2345,0.0000,-2.8277,17.3020,0
750.1329,-5111.9140,0.0000,-2.8252,18.3091,0
749.1423,-5112.2207,0.0000,-2.8243,18.7155,0
748.1259,-5112.5495,0.0000,-2.8229,19.1637,0
747.0924,-5112.8893,0.0000,-2.8219,19.5770,0
746.0419,-5113.2291,0.0000,-2.8214,19.9383,0
745.0682,-5113.5359,0.0000,-2.8231,20.3831,0
744.0774,-5113.8648,0.0000,-2.8262,20.7690,0
743.0696,-5114.1825,0.0000,-2.8292,21.1204,0
741.1139,-5114.7849,0.0000,-2.8356,21.8521,0
740.1147,-5115.0916,0.0000,-2.8373,22.1174,0
739.0386,-5115.4201,0.0000,-2.8384,22.4550,0
738.0650,-5115.7047,0.0000,-2.8394,22.7538,0
737.0231,-5116.0223,0.0000,-2.8400,23.0737,0
736.0239,-5116.3290,0.0000,-2.8405,23.3766,0
735.0332,-5116.6357,0.0000,-2.8407,23.5790,0
733.9656,-5116.9754,0.0000,-2.8413,23.8332,0
732.9322,-5117.2819,0.0000,-2.8417,24.1570,0
730.4385,-5118.0375,0.0000,-2.8415,24.8079,0
729.3709,-5118.3660,0.0000,-2.8409,25.0680,0
728.2949,-5118.6946,0.0000,-2.8400,25.3846,0
727.2786,-5119.0012,0.0000,-2.8388,25.5989,0
726.2452,-5119.3188,0.0000,-2.8377,25.8663,0
725.2716,-5119.6145,0.0000,-2.8363,26.2373,0
724.2809,-5119.9212,0.0000,-2.8350,26.9006,0
723.2646,-5120.2389,0.0000,-2.8338,27.6743,0
722.2141,-5120.5675,0.0000,-2.8325,28.5080,0
719.7031,-5121.3564,0.0000,-2.8306,30.4354,0
718.6441,-5121.6850,0.0000,-2.8308,31.1441,0
717.5509,-5122.0246,0.0000,-2.8313,31.8986,0
716.5260,-5122.3533,0.0000,-2.8317,32.5587,0
715.5609,-5122.6601,0.0000,-2.8317,33.1250,0
714.5873,-5122.9558,0.0000,-2.8323,33.6950,0
713.5965,-5123.2736,0.0000,-2.8336,34.1918,0
712.5973,-5123.5914,0.0000,-2.8348,34.6405,0
711.5809,-5123.9090,0.0000,-2.8365,35.1069,0
710.5475,-5124.2267,0.0000,-2.8377,35.5641,0
709.5056,-5124.5443,0.0000,-2.8394,36.0051,0
708.4381,-5124.8728,0.0000,-2.8409,36.4732,0
704.4669,-5126.0663,0.0000,-2.8482,38.0639,0
703.3482,-5126.3947,0.0000,-2.8503,38.4416,0
702.3148,-5126.7012,0.0000,-2.8526,38.6258,0
701.2815,-5126.9966,0.0000,-2.8549,38.6480,0
700.2482,-5127.2920,0.0000,-2.8580,38.6424,0
699.2149,-5127.5875,0.0000,-2.8601,38.5634,0
698.1902,-5127.8718,0.0000,-2.8626,38.4817,0
697.1655,-5128.1562,0.0000,-2.8645,38.4019,0
696.1322,-5128.4516,0.0000,-2.8670,38.2828,0
695.1075,-5128.7249,0.0000,-2.8691,38.1473,0
694.0913,-5129.0093,0.0000,-2.8708,37.9309,0
693.0751,-5129.2826,0.0000,-2.8720,37.7275,0
692.0590,-5129.5559,0.0000,-2.8731,37.5665,0
688.2676,-5130.5725,0.0000,-2.8770,36.7225,0
687.1917,-5130.8566,0.0000,-2.8777,36.4923,0
686.1158,-5131.1408,0.0000,-2.8783,36.2475,0
684.9460,-5131.4467,0.0000,-2.8791,36.0039,0
683.8872,-5131.7309,0.0000,-2.8797,35.7746,0
682.8368,-5132.0152,0.0000,-2.8802,35.5318,0
681.7866,-5132.2883,0.0000,-2.8806,35.2968,0
680.7448,-5132.5615,0.0000,-2.8808,35.0484,0
679.7117,-5132.8236,0.0000,-2.8810,34.8007,0
678.6870,-5133.0969,0.0000,-2.8812,34.5446,0
677.6709,-5133.3591,0.0000,-2.8816,34.3103,0
